SMILES,Experiment,DFT,Solvent
O=C1C(=C(C(=O)N1C)c1cn(c2c1cccc2)C(=O)OC(C)(C)C)c1ccc2c(c1)n(C(=O)OC(C)(C)C)c1c2cccc1,390.5,404,NaN
c1ncc2c(c1)ccc1n2c2ccccc2n1,318.6,344,ethanol
COc1ccc(cn1)c1ccc2c(c1)c1ccccc1n2Cn1c2ccc(cc2c2c1cccc2)c1ccc(nc1)OC,287,283,tetrahydrofuran
COc1cc(OC)c(c(c1)OC)C=NN=Cc1ccc(cc1)[N+](=O)[O-],348.3,360,dioxane
COc1ccc(c(c1)I)S(=O)(=O)NC,257.9,NaN,NaN
Oc1ccccc1C=NN=Cc1ccc2c3c1ccc1c3c(cc2)ccc1,372.2,388,CH 3 CN
O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,251.8,282,NaN
C(Cn1c2cc(sc2c2c1cc(cc2)c1ccc(c2c1nsn2)C)C)C,360,387,NaN
N#CC(=Cc1ccc(s1)c1ccc(s1)c1c(c2ccccc2)n(c2c1cccc2)c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O,386.3,433,NaN
Cc1ccc(cc1)c1cnc(s1)c1ccc(cc1)c1nc2c(s1)cccc2,335.3,367,NaN
CCN1c2ccc(cc2C(C21CCc1c(O2)ccc(c1)[N+](=O)[O-])(C)C)C(F)(F)F,313,205,CH 3 CN
OC(=O)[C@H](Cc1ccc(c(c1)O)O)N,250.7,292,DMSO
n1coc(n1)c1ocnn1,243.3,322,NaN
O=c1ccn(c(=O)[nH]1)C1=C(Cc2ccccc2)[C@@H]([C@H](O1)CO[Si](C(C)(C)C)(C)C)O[Si](C(C)(C)C)(C)C,235.3,254,MeOH
COC(=O)C=c1sc2=NC3=C(C(n2c1=O)c1cccc(c1)[N+](=O)[O-])C3=Cc1cccc(c1)[N+](=O)[O-],373.5,272.15,NaN
Cc1ccc(cc1)C(=O)CC(=O)c1ccc(cc1)Cl,303.2,360,NaN
O=c1oc2cc(C=Cc3ccccc3)ccc2cc1c1ccccc1,336.7,372,NaN
Brc1cc(Br)c(c(c1)Br)N=C(C(F)(F)F)n1c(=S)sc2c1cccc2,327.7,NaN,NaN
CN(c1ccccc1)c1ccc(cc1)c1cc2ccc3c4c2c(n1)c1ccccc1c4nc(c3)c1ccc(cc1)N(c1ccccc1)C,345.2,384,toluene
Cc1ccc(c(c1)n1nc2c(n1)cccc2)O,299.4,NaN,NaN
CN(c1ccc(cc1)C(=C(C#N)C#N)C#N)CCc1ccccc1,353.1,517,NaN
OC[C@@H]1CC[C@@H](O1)n1cnc2c1[nH]cnc2=O,264.2,NaN,NaN
CCN(c1ccc(cc1)Nc1c(F)c(F)c2c(c1F)nc1c(n2)c(F)c(c(c1F)F)F)CC,400.5,509,NaN
OCCNC(=O)C(=CC=CC=Cc1ccc(cc1)N(C)C)C#N,385.9,478,NaN
COc1ccc(cc1)c1cn2nc(cc2c(=O)[nH]1)c1ccccc1,286.1,327,THF
CN(c1ccc(cc1)c1[nH]c(nc1c1ccc(cc1)N(C)C)C=Cc1ccc(cc1)[N+](=O)[O-])C,361,470,CH 2 Cl 2
COc1ccc(cc1)C=Cc1ccccc1,282.8,375,NaN
Clc1nc(Nc2ccccc2)nc(n1)Nc1ccc2c3c1cccc3c1c3c2cccc3ccc1,403.5,444,Acetonitrile
c1ccc(cc1)C#Cc1ccc(cc1)C#Cc1ccccc1,307.3,346,silica
[O-][n+]1cccc2c1C(=O)c1c2ccc[n+]1[O-],398.6,430,NaN
CN=C1SCC(=O)N1Cc1c2ccccc2nc2c1cccc2,353.7,360,NaN
c1ccc2c(c1)c1ccc(cc1C2)c1nc2c([nH]1)c1cccnc1c1c2cccn1,311.7,231,NaN
Cc1ccc(c(c1O)O)C,243.8,680,NaN
[O-][N+](=O)c1cc2C(=CC=CC=C3C=C(OC(=C3)c3ccccc3)c3ccccc3)c3c(c2c(c1)[N+](=O)[O-])c(cc(c3)[N+](=O)[O-])[N+](=O)[O-],468.8,761,Toluene
COc1ccc(cc1)C(=O)N(c1ccccc1)C,256.5,270,NaN
NCc1ccc(cc1)c1ncc(o1)c1ccccc1,294.9,307,NaN
Cc1ccc(cc1)N=Nc1ccc(c2c1cccn2)O,438.4,397,DMSO
N#CC(=Cc1ccc(cc1)C=Cc1ccc(cc1)N(c1cccc2c1cccc2)c1ccccc1)C(=O)O,376.6,434,NaN
COc1ccc(cc1)N=Nc1sc(nc1c1ccc(cc1)NC(=O)c1ccccc1)N,438.4,487,DMSO
ClC1=CC(=Nc2ccc(cc2)O)C=C(C1=O)Cl,411.5,602,NaN
COc1ccc2c(c1)ccc(c2)C(=O)CC(=O)c1ccc(cc1)C(C)(C)C,303.5,370,NaN
Cc1ccc(cc1)N1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)C=C(C(=O)O)C#N,379.9,450,NaN
CCOC(=O)C=Cc1cc2ccc(cc2oc1=O)C#C,323.9,360,NaN
Cc1ccc(cc1)n1cccc1,251.1,315,CHCl3
Clc1ccc2c(c1)c1ccccc1n2c1ccccc1,294.2,369,NaN
Cc1nc2n(c1N=Nc1ccc(cc1)C(=O)C)nc(c1c2c(c2ccccc2)n(n1)c1ccccc1)C,438.1,425,NaN
COc1cc(C=Cc2nc3c(o2)cccc3)c(cc1C=Cc1nc(C=Cc2cc(OC)c(cc2OC)C=Cc2nc3c(o2)cccc3)nc(n1)C)OC,379.6,502,THF
CC(c1cc(cc(c1)n1c2ccc(cc2c2c1ccc(c2)c1cccs1)c1cccs1)C(C)(C)C)(C)C,304.6,346,NaN
Cc1cc2ccsc2c(=O)o1,274.7,NaN,NaN
Clc1cc(F)c(c(c1)F)NS(=O)(=O)c1cc2CCN(c2c(c1)N1CCNC1=O)c1ncc(cn1)c1cc(nn1C)C(F)(F)F,281.1,111,NaN
Fc1ccc(cc1)C(=O)CC(=O)c1ccncc1,309.3,345,NaN
COC1OC(=O)C(=C1Nc1ccccc1)Br,237,288,NaN
OC(=O)c1ccc(c(c1)O)C(C)C,264.4,217,NaN
COc1ccc(cc1)N=Nc1c([nH]c2n1nc(c2N=Nc1ccc(cc1)OC)C)c1ccccc1,438.1,520,NaN
COc1ccc(cc1)C1CC(=NN1c1ccc(c(c1)C)C)c1ccc(cc1)F,319.4,343,NaN
COc1cc(cc(c1OC)OC)N(c1cc(=O)[nH]c(n1)c1ccccc1)C,287.8,274,NaN
CCOc1cccc(c1O)c1nc2CCc3c(c2c2c1c1ccccc1CC2)cccc3,285.4,335,dichloromethane
CCN1c2ccc3c(c2C(C1=CC1=C([O-])C(=CC2=[N+](CC)c4c(C2(C)C)cccc4)C1=O)(C)C)cccc3,497.3,650,chloroform
Cn1c(=O)c2cc3nnsc3c3c2c(c1=O)ccc3,311.8,470.4,NaN
S(C=Cc1ccc(cc1)n1c2ccccc2c2c1cccc2)C=Cc1ccc(cc1)n1c2ccccc2c2c1cccc2,323.3,345,NaN
c1ccc(cc1)c1nc2c(n1c1ccccc1)c1cccc3c1c1c2cccc1cc3,330.4,382,NaN
CC(=CC(=O)Nc1ccc2c(c1)ccc(=O)o2)Nc1ccc2c(c1)ccc(=O)o2,305.3,322,NaN
OC(=O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,262.7,NaN,NaN
COc1ccc(cc1)c1ccc2c(n1)nc1c(c2)cc(cc1)OC,350.5,444,acetone
C1(C)c2cc(ccc2c2c1cc1nc3c(nc1c2)c1cccc2c1c1c3cccc1cc2)c1ccc(cc1)N(c1ccccc1)c1ccccc1,357.8,464,DMSO
C1=Cc2c(ON1)cccc2,306.1,0,NaN
Cn1c(nc2c1c1cccnc1c1c2cccn1)c1c2ccccc2cc2c1cccc2,362.5,351,NaN
CCOc1cc(c2n1nccc2)C(=O)OC,342,429,Cyclohexane
Oc1cccc(c1)Cc1nn(c2c1c(N)ncn2)C(C)(C)C,249,532.5,NaN
CN(c1cccc2c1cccc2C#Cc1cc(C#Cc2cccc3c2cccc3N(C)C)cc(c1)C#Cc1cccc2c1cccc2N(C)C)C,327.9,504,NaN
CC(c1cccc2c1n(c1ccc3c(c1)c(c1ccccc1)c1c(c3c3ccccc3)cccc1)c1c2cccc1)(C)C,367.4,340,dichloromethane
Nc1nc(N)c2c(n1)ccc(c2Cl)N,327.2,NaN,NaN
CN1C[C@@H](C=C2[C@H]1Cc1c[nH]c3c1c2ccc3)C(=O)O,285.9,NaN,NaN
NCCNc1ccc2c3c1cccc3c(=O)n(c2=O)CC(C)C,348.6,431,Acetone
[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])O,314.2,436,NaN
Cc1ccc(c(c1)O)N=Cc1ccc[nH]1,317.9,359,NaN
Nc1noc(c1)C,203.8,310,DMSO
c1ccc(cc1)c1ccc(s1)c1ccncn1,300.9,348,NaN
BrCCOc1ccc(cc1)N=Nc1ccc(cc1)C(F)(F)F,438,351.3,NaN
CCN(c1cc(NC(=O)C)c(cc1OC)N=Nc1ccc2c(c1[N+](=O)[O-])c(=O)[nH][nH]c2=O)CC,437.9,550,NaN
CSC1=C(C=Cc2ccc(cc2)N(CCO)C)CC(CC1=CC=CC1=C(C#N)C(=C(C#N)C#N)OC1(C)C)(C)C,449.6,667,NaN
Brc1ccc(cc1)C=C1N=C(N(C1=O)C)C,324.5,360,NaN
Cn1c2ccc(cc2c2c1ccc(c2)c1ccc(o1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1,357.4,468,NaN
Oc1c(=Cc2ccc(cc2)[N+](=O)[O-])c2nc3ccccc3[nH]c2c2c1cccc2,922.3,558,THF
O=C1C=C(Nc2ccc(cc2)N2CCOCC2)C(=O)C=C1Nc1ccc(cc1)N1CCOCC1,429.8,263,NaN
Cc1nc(c2n1ccc(c2)c1nnc(o1)c1cc(nn1Cc1ccccc1)c1ccccc1)Cl,361.7,400,NaN
COc1ccc(cc1OC)c1nc2n(c1CO)cccc2,290.8,323,NaN
CN(c1sc(c(n1)c1ccccc1)C1=C(O)C(=O)C1=O)C,338.7,610,barium sulfate
CCN(CCN(c1ccc(c2c1non2)[N+](=O)[O-])CCN(CC)N)N,357.2,345,Acetone
c1ccc(cc1)C1=CC(=Cc2ccc(cc2)C=Cc2cc(nc(n2)c2ccccn2)c2ccccn2)C=C(O1)c1ccccc1,374.6,460,dichloromethane
COC(=O)c1c(Cl)[nH]c2c1CCc1c2cccc1,274.6,NaN,NaN
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1ccc(s1)c1ccc(c2c1nsn2)c1cccs1,434.9,495,NaN
Cc1ccc(cc1)C1=C(I)c2cc(C)ccc2S(=O)(=O)N1C,294.4,NaN,NaN
Brc1cccc(c1)N=Nc1ccc(c(c1)C=Nc1ccccc1S)O,437.1,494,NaN
N#CC(=C1C=C(C=Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)CC(C1)(C)C)C#N,383.1,494,NaN
C1COc2c(O1)c(sc2c1cc2c(s1)cccc2)c1cc2c(s1)cccc2,347.6,395,DCM
Brc1cccc(c1)Nc1nc2c(n1CCOc1ccccc1)cc1c(c2)c(C)c(c(=O)o1)C(=O)N,309.5,363,ethanol
CCN(c1ccc(cc1)C=C(c1nc2c([nH]1)cc(cc2)C(=O)O)C#N)CC,345.4,421,NaN
c1ccc(cc1)c1cccc(n1)c1nccc(c1)c1ccc(cc1)C=Cc1ccc(cc1)C1C=CC=C2C1=Nc1c2cccc1,372.6,469,DCM
Cc1cc(C)c(c(c1)C)N=C1C(=Nc2c(C)cc(cc2C)C)N=c2n1cccc2,450.8,556,THF
CC(=O)O[C@@H]1c2ccccc2C(=O)N1C(=O)C,249.6,NaN,NaN
O=C1C(=Cc2cc(c(c(c2)C(C)(C)C)O)C(C)(C)C)C(=O)c2c1cccc2,336.5,508,NaN
CN(c1ccc(cc1)C=c1oc(=Cc2ccc3c(c2)cccc3)c2c1cccc2)C,384.7,417,NaN
CCN(Cc1ccc2c(c1OC)nccc2)CC,292.9,390,MeOH
[O-][N+](=O)c1ccc(cc1)c1onc2c1c1cnn(c1cc2)C,318.4,405,NaN
c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1sc(c2c1cccc2)c1cccs1,380.4,457,CH 2 Cl
N#Cc1c(N)nc(c(c1c1ccccc1)C#N)N,275.3,341,THF
COc1cc(OC)cc(c1C=C1C(=O)Nc2c1cccc2)OC,314.7,654,NaN
Brc1ccc(cc1)C(=NNC(=Cc1ccc2c(n1)cccc2)C(C)(C)C)C,300.9,442,ethanol
OC[C@H]1O[C@H](C[C@@H]1OP(=O)(OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2c1ncnc2N)O)n1ccc(nc1=O)N,253.1,NaN,NaN
O=C(c1ccccc1)Nc1ccccc1,252.2,266,NaN
Cc1ccc(cc1)[C@@H](C#Cc1ccccc1)O,245.7,NaN,NaN
CCOC(=O)C1=C(c2ccccc2)N(C(=O)C1=Cc1cccs1)C,361.1,537,MTHF
c1csc(c1)C=Cc1ccc(s1)c1cnc2c(c1)ccc1c2nccc1,356.1,498,CH 2 Cl 2
COc1ccc(cc1)C#Cc1c(C#Cc2ccc(cc2)OC)c(C#Cc2ccc(cc2)OC)c(c(c1F)C#Cc1ccc(cc1)OC)F,336.7,425,NaN
c1ccc(nc1)N(c1ccccn1)Cc1ccccc1CN(c1ccccn1)c1ccccn1,272.8,308,NaN
Cc1nc(c2n1ccc(c2)c1nnc(o1)c1ccc(cc1Cl)Cl)Cl,360.8,280,dichloromethane
C(=O)N1C2C1CN(C2)CC=C(c1ccccc1)C,234.7,NaN,NaN
COC(=O)C(Cc1cccs1)CNCc1ccccc1,233.3,NaN,NaN
OC(=O)c1cccc(c1O)O,282.3,400,NaN
N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)c1ccccc1,322.9,366,THF
FC(c1ccc(cc1)C1(C=Cc2c(O1)ccc1c2cccc1)c1ccccc1)(F)F,323.9,421,NaN
Cc1nc(c2n1ccc(c2)c1nnc(o1)COc1cccc(c1)C)Cl,357.3,378,CH3CN
COc1ccc(cc1)n1c(N=Nc2ccc3c(c2)scn3)ccc1c1cccs1,436.8,474,DMSO
[O-][N+](=O)c1cc2C(=CC=c3c4cccc5c4c(n3Cc3ccccc3)ccc5)c3c(c2c(c1)[N+](=O)[O-])c(cc(c3)[N+](=O)[O-])[N+](=O)[O-],464.3,696,Toluene
O=C1CN2C(N1)(C)C(c1c2c(cc(c1)c1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2)(C)C,294.8,299,THF
CCOC(=O)C=Cc1cc2ccc(cc2oc1=O)O,316.5,367,NaN
COc1cc(c(cc1c1cccc(c1)C#N)OC)c1cccc(c1)C#N,272.2,411,NaN
COc1cccc(c1)c1ccc(c2c1[nH]c(n2)c1ccc(cc1)C=C(C(=O)O)C#N)c1cccc(c1)OC,334.8,360,Chloroform
N#CC(=Cc1ccc(s1)c1ccc2c(c1)c1ccccc1n1c2cc2c1cc(cc2)C)C(=O)O,367.6,453,NaN
O=Cc1c(O)c2ccccc2n(c1=O)c1ccccc1,304.6,399.5,MeOH
N#Cc1c2cc([nH]n2c(=N)c2c1c1CSc3c(c1oc2=O)cccc3)c1ccccc1,334.5,442,DMF
OC(=C1C(=O)CC(CC1=O)(C)C)C=Cc1ccc(cc1)N(c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,365.4,483,MeOH
Cc1cn2c3C(=O)c4ccccc4C(=O)c3c(c2cc1C)C(=O)c1ccccc1C(=O)O,384,509,DMF
Cc1cc(C(c2ccccc2)c2ccccc2)c(c(c1)c1nc2c(n1Cc1ccccc1)cccc2)O,289.8,220,NaN
OC[C@H]1OC(C[C@@H]1O)N1CCC(=O)NC1=O,221.5,NaN,NaN
Fc1ccccc1Nc1nnc(s1)c1cnccn1,302.6,262.5,NaN
c1ccc(nc1)N(c1cc(cc(c1)n1c2ccccc2c2c1cccc2)n1c2ccccc2c2c1cccc2)c1ccccn1,285.2,340,NaN
COc1ccc2c(c1)n(C)c1c(c2)c(=O)nc(n1)c1ccccc1,358.8,433,NaN
c1ccc2c(c1)sc1c2ccs1,264.7,276,NaN
CCN(c1ccc(cc1)C=Nc1nc(C#N)c(nc1C#N)N=Cc1ccc(cc1)N(CC)CC)CC,386.3,529,NaN
Oc1cc(ccc1N=Nc1c(O)c2c(cc1S(=O)(=O)O)cc(c(c2O)N=Nc1ccc(cc1O)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,436.7,230,NaN
OC(=O)c1ccncc1,273.2,NaN,NaN
CC(=O)SCc1ccc(cc1)I,258.4,348,NaN
Cn1cnc2c1cc([N+](=O)[O-])c1c2c(on1)c1ccc(cc1)[N+](=O)[O-],352.3,425,NaN
N#Cc1c(C#N)nc(n1C)c1ccc(cc1)C#Cc1ccccc1,294.9,308,NaN
C(Cn1c2ccc(cc2c2c1ccc(c2)c1cccs1)c1cccs1)CC,306.5,350,NaN
O=CC=Cc1ccc(s1)c1ccc(cc1)N(C)C,339.3,432,NaN
CC1(C)c2cc(ccc2N(c2c1cccc2)c1ccccc1)c1cccc(c1)c1nc2c(n1c1ccccc1)c1ccccc1c1c2cccc1,301.7,324,THF
COc1ccc(cc1)C#Cc1c(F)c(F)c(c(c1F)F)C#Cc1ccc(cc1)OC,321.5,362,dichloromethane
CC1=NC(=Cc2ccccc2)C(=O)N1C,318.2,357,NaN
COc1cc(C=Cc2ccnc3c2cccc3)ccc1OC,307.6,353,NaN
c1ccc(cc1)C1=CC(=Cc2ccc(cc2)C=Cc2cnc3c(n2)cccc3)C=C(O1)c1ccccc1,382.1,450,dichloromethane
Clc1ccccc1,232.7,266,NaN
Fc1cccc(c1C(=O)c1ccc2n(c1)c(c(n2)N)C(=O)c1ccccc1)F,299,NaN,NaN
O[C@@H](c1ccccc1)C=Cc1ccccc1,255.6,NaN,NaN
COc1ccc(cc1)c1cc2c3n1c1ccccc1sc3cc(c2)c1ccc(s1)C=C(C(=O)O)C#N,344.8,400,NaN
COc1ccc(s1)C#Cc1cccc(n1)c1cccc(n1)C#Cc1ccc(s1)OC,299.4,349,ACN
Fc1ccc(cc1)Nc1nnc(s1)c1cnccn1,302.2,264,NaN
O=c1oc2ccccc2cc1c1csc(n1)N=Nc1c(N)n(C)c(=O)n(c1=O)C,436.6,444,DMSO
CN(c1ccc2c(c1)cc1c(c2)C(=O)N(C1=O)c1ccccc1)C,332.3,390,NaN
Oc1ccc(cc1N=Nc1nccs1)OCc1ccccc1,436.5,621,DMF
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2O,237.4,249,NaN
CC(Cc1cc2ccsc2c(=O)o1)O,276.8,NaN,NaN
COc1ccc2c(c1)cc1c(n2)nc(cc1)c1ccc(cc1)Cl,350.3,403,acetone
CCC[C@H]([C@@H](c1cccc(c1)OC)C[N+](=O)[O-])C=O,300.7,NaN,NaN
[O-][N+](=O)c1ccc2c(c1)oc(n2)c1ccc(c2c1cccc2)c1nc2c(o1)cc(cc2)[N+](=O)[O-],364.9,353,NaN
[O-][N+](=Cc1ccc2c(c1)Sc1c(N2C)cccc1)c1ccc(cc1)C(=O)C,339.5,312,dichloromethane
CCN(c1c(F)c2nc3c(F)c(F)c(c(c3nc2c(c1F)F)F)F)CC,401.8,470,NaN
OCC(=O)CCc1cccc(c1)OC,250.1,NaN,NaN
Fc1c2sc3ccccc3[nH]c2c2c(c1F)c(=O)c1c(c2=O)cccc1,426,579,NaN
O=C(c1ccc(cc1)Cn1c2ccccc2c2c1cccc2)NN=Cc1cccc(c1)[N+](=O)[O-],318.8,296,NaN
CCOC(=O)C=c1sc2=NC3=C(C(n2c1=O)c1ccc(cc1)OC)C3=Cc1ccc(cc1)OC,821.7,317.17,NaN
Clc1ccc2c(c1)nccc2n1nnc(c1C)C(=O)C=Cc1ccc(cc1)N(C)C,315,237,methanol
Nc1cnc2c(c1)cccc2,298.9,355,DMSO
COC(=O)c1ccc(nc1)c1ccc(cn1)c1ccc(cc1)Cl,287,333,NaN
CNC(Cc1ccc(cc1)I)C,259.5,485.6,Water
O[C@H](C#Cc1ccccc1)CCc1ccccc1,245.2,NaN,NaN
c1ccc2c(c1)occ2,246.3,318,NaN
Clc1ccc(cc1)c1cc(n(n1)Cc1ccc(cc1)C(C)(C)C)c1nnc(o1)COc1ccc(cc1)C,255.9,260,DCM
Cc1[nH]c2c(c1N=Nc1nncs1)cccc2,436.2,469,DMSO
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl,238.1,NaN,NaN
N#CC(=Cc1ccc(cc1)c1csc(c1)C=C(c1ccccc1)C#N)c1ccc(cc1)c1cc(C)cc(c1)C,333.2,370,THF
Cc1nc(c2n1ccc(c2)c1nnc(o1)COc1ccccc1)Cl,357.2,377,CH3CN
Clc1ccc(cc1)C=C1N=C(N(C1=O)C)C,323.1,358,NaN
CN(c1ccc(cc1)C=Cc1ccc2c(c1)C(=O)c1c(C2=O)ccc(c1)C=Cc1ccc(cc1)N(C)C)C,379.9,495,NaN
Cc1ccc(cc1)NC(C1=C(O)C(=O)c2c(C1=O)cccc2)c1ccccc1,438.2,477,NaN
c1ccc(cc1)N=Cc1ccccc1,286.5,604,NaN
N#CC(=CN1C(=O)CCc2c1cccc2)C(=O)O,284.7,469,NaN
Brc1cccc(c1)N=Nc1ccc(c(c1)C=Nc1ccccc1O)O,436,487,NaN
N#CC(=C1C=C(C=Cc2ccc(cc2)N(c2ccccc2)c2ccccc2)OC(=C1)C=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)C#N,377.1,489,chloroform
C(=O)c1cccnc1,314.5,640,NaN
CCOc1ccc(cc1)C1CC(=NN1c1ccc(c(c1)C)C)c1ccc(cc1)Cl,326.2,414,NaN
c1ccc(cn1)c1cc(cc(c1)c1cccnc1)c1ccccc1c1cccc(c1)n1c2ccccc2c2c1cccc2,282.9,239,NaN
[O-][N+](=O)c1ccc(cc1)C=Cc1sccc1c1ccsc1C=Cc1ccc(cc1)[N+](=O)[O-],361.5,282,NaN
C1(C)c2cc3nc([nH]c3cc2c2c1cc1nc([nH]c1c2)c1ccc(cc1)[N+](=O)[O-])c1ccc(cc1)[N+](=O)[O-],351.2,443,NaN
Clc1ccccc1C=c1oc(=Cc2ccc(cc2)N(C)C)c2c1cccc2,369,402,NaN
COc1cc2CCN(C3(c2cc1O)Cc1c(C3=O)c2OCOc2cc1)C,349.6,NaN,NaN
O=C(n1nnc2c1c1ccccc1n2S(=O)(=O)c1ccccc1)OC(C)(C)C,270.4,201,NaN
COC(=O)c1cc2nc3n(CC)c4c(c3nc2cc1C(=O)OC)cccc4,346.4,410,DMF
Brc1ccccc1,233.4,NaN,NaN
N#Cc1c(N)sc(c1c1ccc(cc1)Cl)N=NC1NC=C(S1)[N+](=O)[O-],435.8,582,Acetone
CCNC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1[C@H](NC)N=C2C1=NC=N[C@H]2N,336.1,637,NaN
CN(c1ccccc1)c1ccccc1,274,440,NaN
O=C1OC(OC(=O)C1)Nc1ccccc1,244.3,569,Dioxane
N#CC(=Cc1ccc(s1)C=C1c2cc(ccc2c2c1cc(cc2)N(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1)C(=O)O,396.2,435,NaN
Cn1c2cc(ccc2n(c1=S)C)N(c1ccc2c(c1)n(C)c(=S)n2C)c1ccc(cc1)c1ccc(cc1)c1ccc(s1)C=C(C(=O)O)C#N,353.5,460,NaN
OC[C@H]1O[C@H](C[C@@H]1O)n1cc(C)c(=O)[nH]c1=O,238.7,260,NaN
CCCn1c(nc(c1c1ccccc1)c1ccccc1)c1ccc(cc1)[N+](=O)[O-],316.9,396,NaN
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)C2O,261.8,NaN,NaN
N#CC(=Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)Cl,337.4,409,Cyclohexane
NC(C(=O)O)Cc1ccccc1,232,241,Water
COc1cc2c(cc1O)C[C@H]1c3c2c(O)c(OC)cc3CCN1C,276.1,NaN,NaN
SCCNC(=O)CCNC(=O)[C@@H](C(COP(=O)(OP(=O)(OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N)O)O)(C)C)O,244.1,NaN,NaN
COc1ccc(cc1)N=Nc1c([nH]c2n1nc(c2N=Nc1ccc(cc1)[N+](=O)[O-])C)c1ccccc1,435.5,515,NaN
Cc1cc(c(s1)C)C1=C(C(=O)CC1)c1cccc2c1cccc2,298.9,295,NaN
Cc1ccc(cc1)c1ccc2c(n1)nc1c(c2)cccc1,340,388,acetone
Nc1ccn(c(=O)n1)C1OC[C@]([C@H]1O)(O)CO,244.9,274,NaN
Nc1nc2c(N=Nc3nccs3)c(nn2c(c1N=Nc1nc2c(s1)cccc2)N)N,435.3,512,NaN
Cn1c(C=Cc2ccccc2)nc(c1c1ccccc1)c1ccccc1,314.3,391,NaN
[O-][N+](=O)c1ccc2c3c1cccc3c1c2nc2c(n1)cccc2,339.6,328,NaN
Cc1ccc(cc1)c1nc2n(c1Cc1ccccc1)cccc2,295,NaN,NaN
S=C(Nc1nccc(c1)C)NCc1ccccc1,274.4,315,NaN
COc1c(C=Cc2ccccc2)sc2c1cc1sc(c(c1c2)OC)C=Cc1ccccc1,372.6,452,NaN
Oc1ccc(c2c1nccc2)N=Nc1ccc(cc1)Oc1ccccc1,435,407,DMSO
C=COC(=O)c1c2ccccc2cc2c1cccc2,358.6,365,Acetonitrile
N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc(cc1)n1c2ccccc2c2c1cccc2)C(=O)O,406.3,445,NaN
COc1cc(ccc1O)C(=O)C,287.9,304,NaN
COc1ccccc1C(CC(=O)C)O,262.4,NaN,NaN
c1ccc(cc1)Cc1[nH]c2c(n1)c1ccc3c(c1cc2)cccc3,301.6,365,MeCN
n1ccc(nc1)c1ccc(s1)c1ccc(cc1)n1c2ccccc2c2c1cccc2,311.9,367,DMSO
COc1c(sc2c1cc1sc(c(c1c2)OC)c1ccccc1)c1ccccc1,306.4,410,NaN
Nc1cccc2c1c(=O)[nH][nH]c2=O,305.7,NaN,NaN
FC(c1cccc(c1)C1(C=Cc2c(O1)ccc1c2cccc1)c1ccccc1)(F)F,323.6,420,NaN
Cc1ccccc1C(=O)[C@@H]1O[C@H]1c1ccccc1,288.7,335,NaN
CCN(c1ccccc1)C(=O)O,232.7,558,NaN
COc1ccc(cc1)c1cc(n(n1)Cc1ccc(cc1)C(C)(C)C)c1nnc(o1)c1cccc(c1)Br,271.5,275,dichloromethane
N#CC1CC(N2C1c1ccccc1C=N2)C(=O)N,308.7,439,ethanol
O=C([C@@H]([C@@H]([C@H]([C@H](C(=O)NCc1ccccc1)OCc1ccccc1)O)O)OCc1ccccc1)N[C@@H]1[C@H](O)Cc2c1cccc2,233.9,NaN,NaN
COC(=O)[C@@H](NC(=O)OC(C)(C)C)Cc1ccc2c(c1)nc(o2)c1cc2c(o1)cccc2,292.6,341,NaN
Nc1nc2nc[nH]c2c(n1)c1nccs1,323.7,359,NaN
COc1ccc(cc1)C(=Cc1ccc(cc1)C=O)c1ccc(cc1)OC,315.2,292,NaN
COC(=O)c1ccc(c(c1)OC)O,259.8,322,NaN
C1CC[C@H]([C@@H](C1)NCc1cscc1)NCc1cscc1,218.5,300,ethanol
CC[C@@H]([C@H](C(=O)c1ccccc1)[C@H](c1ccccc1)C[N+](=O)[O-])c1ccccc1,299.9,NaN,NaN
